schema_ver,record_id,seq,epoch_utc,iso8601_local,raw_rtd_ohms,raw_temp_c,cal_temp_c,flags,node_id
2,113199,113199,1768289053,2026-01-13T01:24:13.134-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113200,113200,1768289054,2026-01-13T01:24:14.194-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113201,113201,1768289055,2026-01-13T01:24:15.254-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113202,113202,1768289056,2026-01-13T01:24:16.314-06:00,108.681,22.285,22.285,0x0001,98:A3:16:12:57:B0
2,113203,113203,1768289057,2026-01-13T01:24:17.374-06:00,108.681,22.285,22.285,0x0001,98:A3:16:12:57:B0
2,113204,113204,1768289058,2026-01-13T01:24:18.434-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113205,113205,1768289059,2026-01-13T01:24:19.494-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113206,113206,1768289060,2026-01-13T01:24:20.554-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113207,113207,1768289061,2026-01-13T01:24:21.614-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113208,113208,1768289062,2026-01-13T01:24:22.674-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113209,113209,1768289063,2026-01-13T01:24:23.734-06:00,108.681,22.285,22.285,0x0001,98:A3:16:12:57:B0
2,113210,113210,1768289064,2026-01-13T01:24:24.794-06:00,108.681,22.285,22.285,0x0001,98:A3:16:12:57:B0
2,113211,113211,1768289065,2026-01-13T01:24:25.854-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113212,113212,1768289066,2026-01-13T01:24:26.914-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113213,113213,1768289067,2026-01-13T01:24:27.974-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113214,113214,1768289069,2026-01-13T01:24:29.034-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113215,113215,1768289070,2026-01-13T01:24:30.094-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113216,113216,1768289071,2026-01-13T01:24:31.154-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113217,113217,1768289072,2026-01-13T01:24:32.214-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113218,113218,1768289073,2026-01-13T01:24:33.274-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113219,113219,1768289074,2026-01-13T01:24:34.334-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113220,113220,1768289075,2026-01-13T01:24:35.394-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113221,113221,1768289076,2026-01-13T01:24:36.454-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113222,113222,1768289077,2026-01-13T01:24:37.514-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113223,113223,1768289078,2026-01-13T01:24:38.574-06:00,108.681,22.285,22.285,0x0001,98:A3:16:12:57:B0
2,113224,113224,1768289079,2026-01-13T01:24:39.634-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113225,113225,1768289080,2026-01-13T01:24:40.694-06:00,108.681,22.285,22.285,0x0001,98:A3:16:12:57:B0
2,113226,113226,1768289081,2026-01-13T01:24:41.754-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113227,113227,1768289082,2026-01-13T01:24:42.814-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113228,113228,1768289083,2026-01-13T01:24:43.874-06:00,108.681,22.285,22.285,0x0001,98:A3:16:12:57:B0
2,113229,113229,1768289084,2026-01-13T01:24:44.934-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113230,113230,1768289085,2026-01-13T01:24:45.994-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113231,113231,1768289087,2026-01-13T01:24:47.054-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113232,113232,1768289088,2026-01-13T01:24:48.114-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113233,113233,1768289089,2026-01-13T01:24:49.174-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113234,113234,1768289090,2026-01-13T01:24:50.234-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113235,113235,1768289091,2026-01-13T01:24:51.294-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113236,113236,1768289092,2026-01-13T01:24:52.354-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113237,113237,1768289093,2026-01-13T01:24:53.414-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113238,113238,1768289094,2026-01-13T01:24:54.474-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113239,113239,1768289095,2026-01-13T01:24:55.534-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113240,113240,1768289096,2026-01-13T01:24:56.594-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113241,113241,1768289097,2026-01-13T01:24:57.654-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113242,113242,1768289098,2026-01-13T01:24:58.714-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113243,113243,1768289099,2026-01-13T01:24:59.774-06:00,108.681,22.285,22.285,0x0001,98:A3:16:12:57:B0
2,113244,113244,1768289100,2026-01-13T01:25:00.834-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113245,113245,1768289101,2026-01-13T01:25:01.894-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113246,113246,1768289102,2026-01-13T01:25:02.954-06:00,108.681,22.285,22.285,0x0001,98:A3:16:12:57:B0
2,113247,113247,1768289104,2026-01-13T01:25:04.014-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113248,113248,1768289105,2026-01-13T01:25:05.074-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113249,113249,1768289106,2026-01-13T01:25:06.134-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113250,113250,1768289107,2026-01-13T01:25:07.194-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113251,113251,1768289108,2026-01-13T01:25:08.254-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113252,113252,1768289109,2026-01-13T01:25:09.314-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113253,113253,1768289110,2026-01-13T01:25:10.374-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113254,113254,1768289111,2026-01-13T01:25:11.434-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113255,113255,1768289112,2026-01-13T01:25:12.494-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113256,113256,1768289113,2026-01-13T01:25:13.554-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113257,113257,1768289114,2026-01-13T01:25:14.614-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113258,113258,1768289115,2026-01-13T01:25:15.674-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113259,113259,1768289116,2026-01-13T01:25:16.734-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113260,113260,1768289117,2026-01-13T01:25:17.794-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113261,113261,1768289118,2026-01-13T01:25:18.854-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113262,113262,1768289119,2026-01-13T01:25:19.914-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113263,113263,1768289120,2026-01-13T01:25:20.974-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113264,113264,1768289122,2026-01-13T01:25:22.034-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113265,113265,1768289123,2026-01-13T01:25:23.094-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113266,113266,1768289124,2026-01-13T01:25:24.154-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113267,113267,1768289125,2026-01-13T01:25:25.214-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113268,113268,1768289126,2026-01-13T01:25:26.274-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113269,113269,1768289127,2026-01-13T01:25:27.334-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113270,113270,1768289128,2026-01-13T01:25:28.394-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113271,113271,1768289129,2026-01-13T01:25:29.454-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113272,113272,1768289130,2026-01-13T01:25:30.514-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113273,113273,1768289131,2026-01-13T01:25:31.574-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113274,113274,1768289132,2026-01-13T01:25:32.634-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113275,113275,1768289133,2026-01-13T01:25:33.694-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113276,113276,1768289134,2026-01-13T01:25:34.754-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113277,113277,1768289135,2026-01-13T01:25:35.814-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113278,113278,1768289136,2026-01-13T01:25:36.874-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113279,113279,1768289137,2026-01-13T01:25:37.934-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113280,113280,1768289138,2026-01-13T01:25:38.994-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113281,113281,1768289140,2026-01-13T01:25:40.054-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113282,113282,1768289141,2026-01-13T01:25:41.114-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113283,113283,1768289142,2026-01-13T01:25:42.174-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113284,113284,1768289143,2026-01-13T01:25:43.234-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113285,113285,1768289144,2026-01-13T01:25:44.294-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113286,113286,1768289145,2026-01-13T01:25:45.354-06:00,108.642,22.184,22.184,0x0001,98:A3:16:12:57:B0
2,113287,113287,1768289146,2026-01-13T01:25:46.414-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113288,113288,1768289147,2026-01-13T01:25:47.474-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113289,113289,1768289148,2026-01-13T01:25:48.534-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113290,113290,1768289149,2026-01-13T01:25:49.594-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113291,113291,1768289150,2026-01-13T01:25:50.654-06:00,108.642,22.184,22.184,0x0001,98:A3:16:12:57:B0
2,113292,113292,1768289151,2026-01-13T01:25:51.714-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113293,113293,1768289152,2026-01-13T01:25:52.774-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113294,113294,1768289153,2026-01-13T01:25:53.834-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113295,113295,1768289154,2026-01-13T01:25:54.894-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113296,113296,1768289155,2026-01-13T01:25:55.954-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113297,113297,1768289157,2026-01-13T01:25:57.014-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113298,113298,1768289158,2026-01-13T01:25:58.074-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113299,113299,1768289159,2026-01-13T01:25:59.134-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113300,113300,1768289160,2026-01-13T01:26:00.194-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113301,113301,1768289161,2026-01-13T01:26:01.254-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113302,113302,1768289162,2026-01-13T01:26:02.314-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113303,113303,1768289163,2026-01-13T01:26:03.374-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113304,113304,1768289164,2026-01-13T01:26:04.434-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113305,113305,1768289165,2026-01-13T01:26:05.494-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113306,113306,1768289166,2026-01-13T01:26:06.554-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113307,113307,1768289167,2026-01-13T01:26:07.614-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113308,113308,1768289168,2026-01-13T01:26:08.674-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113309,113309,1768289169,2026-01-13T01:26:09.734-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113310,113310,1768289170,2026-01-13T01:26:10.794-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113311,113311,1768289171,2026-01-13T01:26:11.854-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113312,113312,1768289172,2026-01-13T01:26:12.914-06:00,108.642,22.184,22.184,0x0001,98:A3:16:12:57:B0
2,113313,113313,1768289173,2026-01-13T01:26:13.974-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113314,113314,1768289175,2026-01-13T01:26:15.034-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113315,113315,1768289176,2026-01-13T01:26:16.094-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113316,113316,1768289177,2026-01-13T01:26:17.154-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113317,113317,1768289178,2026-01-13T01:26:18.214-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113318,113318,1768289179,2026-01-13T01:26:19.274-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113319,113319,1768289180,2026-01-13T01:26:20.334-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113320,113320,1768289181,2026-01-13T01:26:21.394-06:00,108.642,22.184,22.184,0x0001,98:A3:16:12:57:B0
2,113321,113321,1768289182,2026-01-13T01:26:22.454-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113322,113322,1768289183,2026-01-13T01:26:23.514-06:00,108.642,22.184,22.184,0x0001,98:A3:16:12:57:B0
2,113323,113323,1768289184,2026-01-13T01:26:24.574-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113324,113324,1768289185,2026-01-13T01:26:25.634-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113325,113325,1768289186,2026-01-13T01:26:26.694-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113326,113326,1768289187,2026-01-13T01:26:27.754-06:00,108.642,22.184,22.184,0x0001,98:A3:16:12:57:B0
2,113327,113327,1768289188,2026-01-13T01:26:28.814-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113328,113328,1768289189,2026-01-13T01:26:29.874-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113329,113329,1768289190,2026-01-13T01:26:30.934-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113330,113330,1768289191,2026-01-13T01:26:31.994-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113331,113331,1768289193,2026-01-13T01:26:33.054-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113332,113332,1768289194,2026-01-13T01:26:34.114-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113333,113333,1768289195,2026-01-13T01:26:35.174-06:00,108.642,22.184,22.184,0x0001,98:A3:16:12:57:B0
2,113334,113334,1768289196,2026-01-13T01:26:36.234-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113335,113335,1768289197,2026-01-13T01:26:37.294-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113336,113336,1768289198,2026-01-13T01:26:38.354-06:00,108.642,22.184,22.184,0x0001,98:A3:16:12:57:B0
2,113337,113337,1768289199,2026-01-13T01:26:39.414-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113338,113338,1768289200,2026-01-13T01:26:40.474-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113339,113339,1768289201,2026-01-13T01:26:41.534-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113340,113340,1768289202,2026-01-13T01:26:42.594-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113341,113341,1768289203,2026-01-13T01:26:43.654-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113342,113342,1768289204,2026-01-13T01:26:44.714-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113343,113343,1768289205,2026-01-13T01:26:45.774-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113344,113344,1768289206,2026-01-13T01:26:46.834-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113345,113345,1768289207,2026-01-13T01:26:47.894-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113346,113346,1768289208,2026-01-13T01:26:48.954-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113347,113347,1768289210,2026-01-13T01:26:50.014-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113348,113348,1768289211,2026-01-13T01:26:51.074-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113349,113349,1768289212,2026-01-13T01:26:52.134-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113350,113350,1768289213,2026-01-13T01:26:53.194-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113351,113351,1768289214,2026-01-13T01:26:54.254-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113352,113352,1768289215,2026-01-13T01:26:55.314-06:00,108.642,22.184,22.184,0x0001,98:A3:16:12:57:B0
2,113353,113353,1768289216,2026-01-13T01:26:56.374-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113354,113354,1768289217,2026-01-13T01:26:57.434-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113355,113355,1768289218,2026-01-13T01:26:58.494-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113356,113356,1768289219,2026-01-13T01:26:59.554-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113357,113357,1768289220,2026-01-13T01:27:00.614-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113358,113358,1768289221,2026-01-13T01:27:01.674-06:00,108.642,22.184,22.184,0x0001,98:A3:16:12:57:B0
2,113359,113359,1768289222,2026-01-13T01:27:02.734-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113360,113360,1768289223,2026-01-13T01:27:03.794-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113361,113361,1768289224,2026-01-13T01:27:04.854-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113362,113362,1768289225,2026-01-13T01:27:05.914-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113363,113363,1768289226,2026-01-13T01:27:06.974-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113364,113364,1768289228,2026-01-13T01:27:08.034-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113365,113365,1768289229,2026-01-13T01:27:09.094-06:00,108.642,22.184,22.184,0x0001,98:A3:16:12:57:B0
2,113366,113366,1768289230,2026-01-13T01:27:10.154-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113367,113367,1768289231,2026-01-13T01:27:11.214-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113368,113368,1768289232,2026-01-13T01:27:12.274-06:00,108.642,22.184,22.184,0x0001,98:A3:16:12:57:B0
2,113369,113369,1768289233,2026-01-13T01:27:13.334-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113370,113370,1768289234,2026-01-13T01:27:14.394-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113371,113371,1768289235,2026-01-13T01:27:15.454-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113372,113372,1768289236,2026-01-13T01:27:16.514-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113373,113373,1768289237,2026-01-13T01:27:17.574-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113374,113374,1768289238,2026-01-13T01:27:18.634-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113375,113375,1768289239,2026-01-13T01:27:19.694-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113376,113376,1768289240,2026-01-13T01:27:20.754-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113377,113377,1768289241,2026-01-13T01:27:21.814-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113378,113378,1768289242,2026-01-13T01:27:22.874-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113379,113379,1768289243,2026-01-13T01:27:23.934-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113380,113380,1768289244,2026-01-13T01:27:24.994-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113381,113381,1768289246,2026-01-13T01:27:26.054-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113382,113382,1768289247,2026-01-13T01:27:27.114-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113383,113383,1768289248,2026-01-13T01:27:28.174-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113384,113384,1768289249,2026-01-13T01:27:29.234-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113385,113385,1768289250,2026-01-13T01:27:30.294-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113386,113386,1768289251,2026-01-13T01:27:31.354-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113387,113387,1768289252,2026-01-13T01:27:32.414-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113388,113388,1768289253,2026-01-13T01:27:33.474-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113389,113389,1768289254,2026-01-13T01:27:34.534-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113390,113390,1768289255,2026-01-13T01:27:35.594-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113391,113391,1768289256,2026-01-13T01:27:36.654-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113392,113392,1768289257,2026-01-13T01:27:37.714-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113393,113393,1768289258,2026-01-13T01:27:38.774-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113394,113394,1768289259,2026-01-13T01:27:39.834-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113395,113395,1768289260,2026-01-13T01:27:40.894-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113396,113396,1768289261,2026-01-13T01:27:41.954-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113397,113397,1768289263,2026-01-13T01:27:43.014-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113398,113398,1768289264,2026-01-13T01:27:44.074-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113399,113399,1768289265,2026-01-13T01:27:45.134-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113400,113400,1768289266,2026-01-13T01:27:46.194-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113401,113401,1768289267,2026-01-13T01:27:47.254-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113402,113402,1768289268,2026-01-13T01:27:48.314-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113403,113403,1768289269,2026-01-13T01:27:49.374-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113404,113404,1768289270,2026-01-13T01:27:50.434-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113405,113405,1768289271,2026-01-13T01:27:51.494-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113406,113406,1768289272,2026-01-13T01:27:52.554-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113407,113407,1768289273,2026-01-13T01:27:53.614-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113408,113408,1768289274,2026-01-13T01:27:54.674-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113409,113409,1768289275,2026-01-13T01:27:55.734-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113410,113410,1768289276,2026-01-13T01:27:56.794-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113411,113411,1768289277,2026-01-13T01:27:57.854-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113412,113412,1768289278,2026-01-13T01:27:58.914-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113413,113413,1768289279,2026-01-13T01:27:59.974-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113414,113414,1768289281,2026-01-13T01:28:01.034-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113415,113415,1768289282,2026-01-13T01:28:02.094-06:00,108.668,22.251,22.251,0x0001,98:A3:16:12:57:B0
2,113416,113416,1768289283,2026-01-13T01:28:03.154-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113417,113417,1768289284,2026-01-13T01:28:04.214-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113418,113418,1768289285,2026-01-13T01:28:05.274-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
2,113419,113419,1768289286,2026-01-13T01:28:06.334-06:00,108.655,22.217,22.217,0x0001,98:A3:16:12:57:B0
