schema_ver,seq,epoch_utc,iso8601_local,raw_rtd_ohms,raw_temp_c,cal_temp_c,flags,node_id
1,3630,1766768888,2025-12-26T11:08:08.081-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3631,1766768889,2025-12-26T11:08:09.141-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3632,1766768890,2025-12-26T11:08:10.202-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3633,1766768891,2025-12-26T11:08:11.261-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3634,1766768892,2025-12-26T11:08:12.321-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3635,1766768893,2025-12-26T11:08:13.382-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3636,1766768894,2025-12-26T11:08:14.441-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3637,1766768895,2025-12-26T11:08:15.502-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3638,1766768896,2025-12-26T11:08:16.562-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3639,1766768897,2025-12-26T11:08:17.621-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3640,1766768898,2025-12-26T11:08:18.681-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3641,1766768899,2025-12-26T11:08:19.742-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3642,1766768900,2025-12-26T11:08:20.801-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3643,1766768901,2025-12-26T11:08:21.862-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3644,1766768902,2025-12-26T11:08:22.922-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3645,1766768903,2025-12-26T11:08:23.981-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3646,1766768905,2025-12-26T11:08:25.041-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3647,1766768906,2025-12-26T11:08:26.101-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3648,1766768907,2025-12-26T11:08:27.162-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3649,1766768908,2025-12-26T11:08:28.222-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3650,1766768909,2025-12-26T11:08:29.282-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3651,1766768910,2025-12-26T11:08:30.342-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3652,1766768911,2025-12-26T11:08:31.401-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3653,1766768912,2025-12-26T11:08:32.461-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3654,1766768913,2025-12-26T11:08:33.522-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3655,1766768914,2025-12-26T11:08:34.582-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3656,1766768915,2025-12-26T11:08:35.641-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3657,1766768916,2025-12-26T11:08:36.701-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3658,1766768917,2025-12-26T11:08:37.761-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3659,1766768918,2025-12-26T11:08:38.822-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3660,1766768919,2025-12-26T11:08:39.882-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3661,1766768920,2025-12-26T11:08:40.941-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3662,1766768922,2025-12-26T11:08:42.002-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3663,1766768923,2025-12-26T11:08:43.062-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3664,1766768924,2025-12-26T11:08:44.121-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3665,1766768925,2025-12-26T11:08:45.181-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3666,1766768926,2025-12-26T11:08:46.242-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3667,1766768927,2025-12-26T11:08:47.301-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3668,1766768928,2025-12-26T11:08:48.361-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3669,1766768929,2025-12-26T11:08:49.421-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3670,1766768930,2025-12-26T11:08:50.482-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3671,1766768931,2025-12-26T11:08:51.541-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3672,1766768932,2025-12-26T11:08:52.602-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3673,1766768933,2025-12-26T11:08:53.662-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3674,1766768934,2025-12-26T11:08:54.722-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3675,1766768935,2025-12-26T11:08:55.782-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3676,1766768936,2025-12-26T11:08:56.841-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3677,1766768937,2025-12-26T11:08:57.901-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3678,1766768938,2025-12-26T11:08:58.962-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3679,1766768940,2025-12-26T11:09:00.022-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3680,1766768941,2025-12-26T11:09:01.081-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3681,1766768942,2025-12-26T11:09:02.141-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3682,1766768943,2025-12-26T11:09:03.201-06:00,236.062,368.176,368.176,0x0003,98:A3:16:12:57:B0
1,3683,1766768944,2025-12-26T11:09:04.262-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3684,1766768945,2025-12-26T11:09:05.322-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3685,1766768946,2025-12-26T11:09:06.381-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3686,1766768947,2025-12-26T11:09:07.442-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3687,1766768948,2025-12-26T11:09:08.502-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3688,1766768949,2025-12-26T11:09:09.562-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3689,1766768950,2025-12-26T11:09:10.622-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3690,1766768951,2025-12-26T11:09:11.681-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3691,1766768952,2025-12-26T11:09:12.741-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3692,1766768953,2025-12-26T11:09:13.801-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3693,1766768954,2025-12-26T11:09:14.862-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3694,1766768955,2025-12-26T11:09:15.922-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3695,1766768956,2025-12-26T11:09:16.981-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3696,1766768958,2025-12-26T11:09:18.041-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3697,1766768959,2025-12-26T11:09:19.102-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3698,1766768960,2025-12-26T11:09:20.162-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3699,1766768961,2025-12-26T11:09:21.221-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3700,1766768962,2025-12-26T11:09:22.282-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3701,1766768963,2025-12-26T11:09:23.342-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3702,1766768964,2025-12-26T11:09:24.401-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3703,1766768965,2025-12-26T11:09:25.461-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3704,1766768966,2025-12-26T11:09:26.521-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3705,1766768967,2025-12-26T11:09:27.582-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3706,1766768968,2025-12-26T11:09:28.642-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3707,1766768969,2025-12-26T11:09:29.702-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3708,1766768970,2025-12-26T11:09:30.761-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3709,1766768971,2025-12-26T11:09:31.822-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3710,1766768972,2025-12-26T11:09:32.881-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3711,1766768973,2025-12-26T11:09:33.942-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3712,1766768975,2025-12-26T11:09:35.001-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3713,1766768976,2025-12-26T11:09:36.061-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3714,1766768977,2025-12-26T11:09:37.121-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3715,1766768978,2025-12-26T11:09:38.181-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3716,1766768979,2025-12-26T11:09:39.241-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3717,1766768980,2025-12-26T11:09:40.302-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3718,1766768981,2025-12-26T11:09:41.361-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3719,1766768982,2025-12-26T11:09:42.421-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3720,1766768983,2025-12-26T11:09:43.482-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3721,1766768984,2025-12-26T11:09:44.542-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3722,1766768985,2025-12-26T11:09:45.601-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3723,1766768986,2025-12-26T11:09:46.662-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3724,1766768987,2025-12-26T11:09:47.721-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3725,1766768988,2025-12-26T11:09:48.782-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3726,1766768989,2025-12-26T11:09:49.841-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3727,1766768990,2025-12-26T11:09:50.902-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3728,1766768991,2025-12-26T11:09:51.961-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3729,1766768993,2025-12-26T11:09:53.021-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3730,1766768994,2025-12-26T11:09:54.081-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3731,1766768995,2025-12-26T11:09:55.142-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3732,1766768996,2025-12-26T11:09:56.202-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3733,1766768997,2025-12-26T11:09:57.261-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3734,1766768998,2025-12-26T11:09:58.322-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3735,1766768999,2025-12-26T11:09:59.382-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3736,1766769000,2025-12-26T11:10:00.441-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3737,1766769001,2025-12-26T11:10:01.501-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3738,1766769002,2025-12-26T11:10:02.561-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3739,1766769003,2025-12-26T11:10:03.621-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3740,1766769004,2025-12-26T11:10:04.682-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3741,1766769005,2025-12-26T11:10:05.741-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3742,1766769006,2025-12-26T11:10:06.802-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3743,1766769007,2025-12-26T11:10:07.862-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3744,1766769008,2025-12-26T11:10:08.922-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3745,1766769009,2025-12-26T11:10:09.981-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3746,1766769011,2025-12-26T11:10:11.042-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3747,1766769012,2025-12-26T11:10:12.101-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3748,1766769013,2025-12-26T11:10:13.161-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3749,1766769014,2025-12-26T11:10:14.222-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3750,1766769015,2025-12-26T11:10:15.281-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3751,1766769016,2025-12-26T11:10:16.342-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3752,1766769017,2025-12-26T11:10:17.402-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3753,1766769018,2025-12-26T11:10:18.461-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3754,1766769019,2025-12-26T11:10:19.522-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3755,1766769020,2025-12-26T11:10:20.582-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3756,1766769021,2025-12-26T11:10:21.641-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3757,1766769022,2025-12-26T11:10:22.702-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3758,1766769023,2025-12-26T11:10:23.761-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3759,1766769024,2025-12-26T11:10:24.822-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3760,1766769025,2025-12-26T11:10:25.882-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3761,1766769026,2025-12-26T11:10:26.941-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3762,1766769028,2025-12-26T11:10:28.001-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3763,1766769029,2025-12-26T11:10:29.062-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3764,1766769030,2025-12-26T11:10:30.121-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3765,1766769031,2025-12-26T11:10:31.182-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3766,1766769032,2025-12-26T11:10:32.242-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3767,1766769033,2025-12-26T11:10:33.302-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3768,1766769034,2025-12-26T11:10:34.362-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3769,1766769035,2025-12-26T11:10:35.421-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3770,1766769036,2025-12-26T11:10:36.481-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3771,1766769097,2025-12-26T11:11:37.510-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3772,1766769098,2025-12-26T11:11:38.570-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3773,1766769099,2025-12-26T11:11:39.630-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3774,1766769100,2025-12-26T11:11:40.690-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3775,1766769101,2025-12-26T11:11:41.750-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3776,1766769102,2025-12-26T11:11:42.810-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3777,1766769103,2025-12-26T11:11:43.870-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3778,1766769104,2025-12-26T11:11:44.930-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3779,1766769105,2025-12-26T11:11:45.990-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3780,1766769107,2025-12-26T11:11:47.050-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3781,1766769108,2025-12-26T11:11:48.110-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3782,1766769109,2025-12-26T11:11:49.170-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3783,1766769110,2025-12-26T11:11:50.230-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3784,1766769111,2025-12-26T11:11:51.290-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3785,1766769112,2025-12-26T11:11:52.350-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3786,1766769113,2025-12-26T11:11:53.410-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3787,1766769114,2025-12-26T11:11:54.470-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3788,1766769115,2025-12-26T11:11:55.530-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3789,1766769116,2025-12-26T11:11:56.590-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3790,1766769117,2025-12-26T11:11:57.650-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3791,1766769118,2025-12-26T11:11:58.710-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3792,1766769119,2025-12-26T11:11:59.770-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3793,1766769120,2025-12-26T11:12:00.830-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3794,1766769121,2025-12-26T11:12:01.890-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3795,1766769122,2025-12-26T11:12:02.950-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3796,1766769124,2025-12-26T11:12:04.010-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3797,1766769125,2025-12-26T11:12:05.070-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3798,1766769126,2025-12-26T11:12:06.130-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3799,1766769127,2025-12-26T11:12:07.190-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3800,1766769128,2025-12-26T11:12:08.250-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3801,1766769129,2025-12-26T11:12:09.310-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3802,1766769130,2025-12-26T11:12:10.370-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3803,1766769131,2025-12-26T11:12:11.430-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3804,1766769132,2025-12-26T11:12:12.490-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3805,1766769133,2025-12-26T11:12:13.550-06:00,236.062,368.176,368.176,0x0003,98:A3:16:12:57:B0
1,3806,1766769134,2025-12-26T11:12:14.610-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3807,1766769135,2025-12-26T11:12:15.670-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3808,1766769136,2025-12-26T11:12:16.730-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3809,1766769137,2025-12-26T11:12:17.790-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3810,1766769138,2025-12-26T11:12:18.850-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3811,1766769139,2025-12-26T11:12:19.910-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3812,1766769140,2025-12-26T11:12:20.970-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3813,1766769142,2025-12-26T11:12:22.030-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3814,1766769143,2025-12-26T11:12:23.090-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3815,1766769144,2025-12-26T11:12:24.150-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3816,1766769145,2025-12-26T11:12:25.210-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3817,1766769146,2025-12-26T11:12:26.271-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3818,1766769147,2025-12-26T11:12:27.330-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3819,1766769148,2025-12-26T11:12:28.390-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3820,1766769149,2025-12-26T11:12:29.450-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3821,1766769150,2025-12-26T11:12:30.510-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3822,1766769151,2025-12-26T11:12:31.570-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3823,1766769152,2025-12-26T11:12:32.630-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3824,1766769153,2025-12-26T11:12:33.690-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3825,1766769154,2025-12-26T11:12:34.750-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3826,1766769155,2025-12-26T11:12:35.810-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3827,1766769156,2025-12-26T11:12:36.870-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3828,1766769157,2025-12-26T11:12:37.930-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3829,1766769158,2025-12-26T11:12:38.990-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3830,1766769160,2025-12-26T11:12:40.050-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3831,1766769161,2025-12-26T11:12:41.110-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3832,1766769162,2025-12-26T11:12:42.170-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3833,1766769163,2025-12-26T11:12:43.230-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3834,1766769164,2025-12-26T11:12:44.290-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3835,1766769165,2025-12-26T11:12:45.350-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3836,1766769166,2025-12-26T11:12:46.410-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3837,1766769167,2025-12-26T11:12:47.470-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3838,1766769168,2025-12-26T11:12:48.530-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3839,1766769169,2025-12-26T11:12:49.590-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3840,1766769170,2025-12-26T11:12:50.650-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3841,1766769171,2025-12-26T11:12:51.710-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3842,1766769172,2025-12-26T11:12:52.770-06:00,236.022,368.064,368.064,0x0003,98:A3:16:12:57:B0
1,3843,1766769173,2025-12-26T11:12:53.830-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3844,1766769174,2025-12-26T11:12:54.890-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3845,1766769175,2025-12-26T11:12:55.950-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3846,1766769177,2025-12-26T11:12:57.010-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3847,1766769178,2025-12-26T11:12:58.070-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3848,1766769179,2025-12-26T11:12:59.130-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3849,1766769180,2025-12-26T11:13:00.190-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3850,1766769181,2025-12-26T11:13:01.250-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3851,1766769182,2025-12-26T11:13:02.310-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3852,1766769183,2025-12-26T11:13:03.370-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3853,1766769184,2025-12-26T11:13:04.430-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3854,1766769185,2025-12-26T11:13:05.490-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3855,1766769186,2025-12-26T11:13:06.550-06:00,236.049,368.139,368.139,0x0003,98:A3:16:12:57:B0
1,3856,1766769187,2025-12-26T11:13:07.610-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3857,1766769188,2025-12-26T11:13:08.670-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3858,1766769189,2025-12-26T11:13:09.730-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3859,1766769190,2025-12-26T11:13:10.790-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
1,3860,1766769191,2025-12-26T11:13:11.850-06:00,236.062,368.176,368.176,0x0003,98:A3:16:12:57:B0
1,3861,1766769192,2025-12-26T11:13:12.910-06:00,236.035,368.101,368.101,0x0003,98:A3:16:12:57:B0
